"","male.Plasmacytoid.DCs.gene","male.Plasmacytoid.DCs.cluster_id","male.Plasmacytoid.DCs.logFC","male.Plasmacytoid.DCs.logCPM","male.Plasmacytoid.DCs.F","male.Plasmacytoid.DCs.p_val","male.Plasmacytoid.DCs.p_adj.loc","male.Plasmacytoid.DCs.p_adj.glb","male.Plasmacytoid.DCs.contrast"
"2293","ENSG00000155438","Plasmacytoid DCs",-0.107841697882628,7.58369936743742,0.208650954436655,0.652551197777876,0.969759749850128,0.969759749850128,"male"
"2294","ENSG00000100503","Plasmacytoid DCs",-0.132378151253808,8.11423460215805,0.453385184715053,0.508129361958109,0.937461418460251,0.937461418460251,"male"
"2295","ENSG00000131669","Plasmacytoid DCs",-0.896339926868595,7.67993331316633,7.4404592344865,0.0126621596164588,0.329983553641048,0.329983553641048,"male"
"2296","ENSG00000140157","Plasmacytoid DCs",-0.396695603324348,7.85742623234887,4.36792537121177,0.0490642776630614,0.614370548597295,0.614370548597295,"male"
"2297","ENSG00000164190","Plasmacytoid DCs",-0.057835410212019,7.88296142768375,0.09489336958715,0.772533831662517,0.987176536630363,0.987176536630363,"male"
"2298","ENSG00000146729","Plasmacytoid DCs",0.341165311822579,6.97707893249169,2.07705537916893,0.164383112122417,0.831918667777996,0.831918667777996,"male"
"2299","ENSG00000136783","Plasmacytoid DCs",0.207999974855881,6.77021843557486,0.371065557126063,0.549006344837042,0.953512728024365,0.953512728024365,"male"
"2300","ENSG00000158793","Plasmacytoid DCs",-0.485382431511633,6.50748338492679,2.01893544088701,0.170135534136278,0.831918667777996,0.831918667777996,"male"
"2301","ENSG00000101882","Plasmacytoid DCs",-0.00945357011486382,6.8279233468014,0.00140335414132575,0.970473596012989,0.999655406872307,0.999655406872307,"male"
"2302","ENSG00000150776","Plasmacytoid DCs",0.284794726984562,6.7546643659196,0.994866885296432,0.329994445346694,0.904502148751665,0.904502148751665,"male"
"2303","ENSG00000105374","Plasmacytoid DCs",-0.182119777218854,9.32985753986914,0.936834755181171,0.344190274334086,0.906609072270442,0.906609072270442,"male"
"2304","ENSG00000168256","Plasmacytoid DCs",-0.183523478095728,7.06987382883107,0.492222187159374,0.490697396205667,0.930692434124486,0.930692434124486,"male"
"2305","ENSG00000114857","Plasmacytoid DCs",0.0505829400153831,7.10221641577913,0.0471374142262838,0.912954780296681,0.999655406872307,0.999655406872307,"male"
"2306","ENSG00000167634","Plasmacytoid DCs",0.39063018294585,6.64190044034046,1.10718184731853,0.304741113633327,0.892022965269067,0.892022965269067,"male"
"2307","ENSG00000243678","Plasmacytoid DCs",0.161843352741187,7.42186388743105,0.591169960506287,0.45059158814425,0.925020265875135,0.925020265875135,"male"
"2308","ENSG00000103024","Plasmacytoid DCs",0.11508950191781,7.99582096163001,0.355946720117667,0.557190771641703,0.953938821344923,0.953938821344923,"male"
"2309","ENSG00000103202","Plasmacytoid DCs",0.0736890165218476,7.78827517185321,0.131598129186607,0.720433204903967,0.974511643330497,0.974511643330497,"male"
"2310","ENSG00000086288","Plasmacytoid DCs",-0.290145156929218,6.97326411177192,1.28094042797367,0.270577053142735,0.882798589987685,0.882798589987685,"male"
"2311","ENSG00000123609","Plasmacytoid DCs",-0.415068758536364,7.86893070184104,2.57818992740788,0.123389660818959,0.797459206914123,0.797459206914123,"male"
"2312","ENSG00000153406","Plasmacytoid DCs",0.429455024468542,6.27692526436458,1.12972998180281,0.299992255888967,0.890336463308432,0.890336463308432,"male"
"2313","ENSG00000106733","Plasmacytoid DCs",0.302682030224754,6.23916573212136,0.79552755055801,0.382614808568359,0.921275478186118,0.921275478186118,"male"
"2314","ENSG00000136448","Plasmacytoid DCs",-0.42373301449942,6.89201914594378,2.43661324377531,0.133586784126117,0.809502426403108,0.809502426403108,"male"
"2315","ENSG00000112992","Plasmacytoid DCs",0.350576674509568,6.21034252625752,0.648392105872427,0.429778072260683,0.92457527309117,0.92457527309117,"male"
"2316","ENSG00000084092","Plasmacytoid DCs",0.506980386871838,6.48111682418041,2.22147909086463,0.151080319586181,0.822389582350841,0.822389582350841,"male"
"2317","ENSG00000141101","Plasmacytoid DCs",0.223446789473659,6.69207274284361,0.559532824441962,0.462805110263063,0.925020265875135,0.925020265875135,"male"
"2318","ENSG00000188976","Plasmacytoid DCs",-0.0707486564842718,6.67666978525991,0.0491761246461444,0.82666124867877,0.994701895173666,0.994701895173666,"male"
"2319","ENSG00000173145","Plasmacytoid DCs",-0.671734289322538,6.6238152277538,4.55938363364128,0.0447713974683058,0.601277158800538,0.601277158800538,"male"
"2320","ENSG00000130935","Plasmacytoid DCs",0.255663087574486,6.21553454461294,0.352756250869578,0.558948218027694,0.953938821344923,0.953938821344923,"male"
"2321","ENSG00000225921","Plasmacytoid DCs",-0.158774580685025,8.36322836904114,0.891352026927864,0.355926693728607,0.915361712340318,0.915361712340318,"male"
"2322","ENSG00000198000","Plasmacytoid DCs",0.127564019143873,6.54833732163071,0.151819049132401,0.700755533396526,0.971527085775575,0.971527085775575,"male"
"2323","ENSG00000166197","Plasmacytoid DCs",-0.239262029806511,7.09851277434528,0.749736930806844,0.39641652113732,0.923024867487522,0.923024867487522,"male"
"2324","ENSG00000147140","Plasmacytoid DCs",0.144609946093827,8.20279880002919,0.498411457435064,0.488015104125722,0.930692434124486,0.930692434124486,"male"
"2325","ENSG00000182117","Plasmacytoid DCs",0.188321742357133,8.82528256491733,0.98350141762328,0.332709198428182,0.906609072270442,0.906609072270442,"male"
"2326","ENSG00000087269","Plasmacytoid DCs",0.395927257566045,6.16338709924995,0.940289042855572,0.343321481791194,0.906609072270442,0.906609072270442,"male"
"2327","ENSG00000048162","Plasmacytoid DCs",-0.0335159802602158,6.49552868656584,0.0123006482850962,0.912750035599406,0.999655406872307,0.999655406872307,"male"
"2328","ENSG00000105373","Plasmacytoid DCs",0.213573505661434,8.71361386572958,0.943772377066002,0.342448517752731,0.906609072270442,0.906609072270442,"male"
"2329","ENSG00000101361","Plasmacytoid DCs",0.211761494261948,7.18111881312814,0.997342511289209,0.329407216459011,0.904427811395124,0.904427811395124,"male"
"2330","ENSG00000055044","Plasmacytoid DCs",-0.124103390628802,7.69477304501161,0.238477345251258,0.630405843075153,0.966687383942467,0.966687383942467,"male"
"2331","ENSG00000151131","Plasmacytoid DCs",0.0354105236486056,8.522230557126,0.0361272398343041,0.86531191810042,0.999655406872307,0.999655406872307,"male"
"2332","ENSG00000260032","Plasmacytoid DCs",0.309303604132586,7.18591664447791,1.76252590311447,0.198666740356941,0.854079624857689,0.854079624857689,"male"
"2333","ENSG00000142546","Plasmacytoid DCs",0.0876622227010599,7.79687145913406,0.161726116519179,0.700066718545727,0.971527085775575,0.971527085775575,"male"
"2334","ENSG00000134250","Plasmacytoid DCs",0.014011538259442,7.25781539558355,0.00376616011061471,0.951649924723726,0.999655406872307,0.999655406872307,"male"
"2335","ENSG00000141458","Plasmacytoid DCs",0.121355635266592,7.49022795564684,0.274799083922694,0.605660601854782,0.962159671195807,0.962159671195807,"male"
"2336","ENSG00000119655","Plasmacytoid DCs",0.168335771042419,9.92899212419975,2.01072544101376,0.170967779573281,0.831918667777996,0.831918667777996,"male"
"2337","ENSG00000141279","Plasmacytoid DCs",0.0521538600220914,7.24754781161336,0.0400130446317519,0.843393718922745,0.996380237647655,0.996380237647655,"male"
"2338","ENSG00000181163","Plasmacytoid DCs",0.223432029259689,9.91059124590747,3.44689339816259,0.077561394485327,0.695889474335922,0.695889474335922,"male"
"2339","ENSG00000124588","Plasmacytoid DCs",0.0465355446685678,6.42901661243497,0.0149638545083039,0.903811878613873,0.999655406872307,0.999655406872307,"male"
"2340","ENSG00000131408","Plasmacytoid DCs",-0.169809384755044,7.5759804322575,0.599302186449514,0.44753655904741,0.925020265875135,0.925020265875135,"male"
"2341","ENSG00000120798","Plasmacytoid DCs",0.894766128216076,6.13180388503075,6.35297372014527,0.0199426367650588,0.393836899852383,0.393836899852383,"male"
"2342","ENSG00000113580","Plasmacytoid DCs",0.0476368505453734,8.26614908478692,0.0544779039997756,0.817723770259265,0.991486952997464,0.991486952997464,"male"
"2343","ENSG00000123358","Plasmacytoid DCs",-0.504344144023351,6.26578735192459,1.1465411391841,0.296516616999206,0.890336463308432,0.890336463308432,"male"
"2344","ENSG00000119508","Plasmacytoid DCs",-0.833848743815212,6.1842287925105,2.04073950564495,0.167949151237243,0.831918667777996,0.831918667777996,"male"
"2345","ENSG00000213281","Plasmacytoid DCs",0.0017188231488949,6.41718028222567,1.80229849441145e-05,0.996653079868605,0.999655406872307,0.999655406872307,"male"
"2346","ENSG00000148572","Plasmacytoid DCs",-0.504419673641337,6.69067770457977,3.74785592495359,0.0665540829837048,0.668784343247954,0.668784343247954,"male"
"2347","ENSG00000115216","Plasmacytoid DCs",-0.2422859004362,7.35657515857835,0.976194894497981,0.334470929424019,0.906609072270442,0.906609072270442,"male"
"2348","ENSG00000078618","Plasmacytoid DCs",-0.0888494036744495,8.42020559336696,0.270435309886906,0.608519228044199,0.962839213227888,0.962839213227888,"male"
"2349","ENSG00000134986","Plasmacytoid DCs",0.15960120017196,7.22821786950702,0.349974151476407,0.560489584310644,0.953938821344923,0.953938821344923,"male"
"2350","ENSG00000099250","Plasmacytoid DCs",0.0101553374325952,6.62436037572605,0.000627838536080546,0.980248061794674,0.999655406872307,0.999655406872307,"male"
"2351","ENSG00000174004","Plasmacytoid DCs",-1.17161409502432,7.27505296661517,22.4353972190726,0.0001139504372448,0.0174995314340228,0.0174995314340228,"male"
"2352","ENSG00000164346","Plasmacytoid DCs",0.274235293681955,8.35011094927582,1.82391686605302,0.191328775940743,0.854079624857689,0.854079624857689,"male"
"2353","ENSG00000165671","Plasmacytoid DCs",0.18920268061046,7.21976235371103,0.655937692606484,0.427147288037422,0.924008077734661,0.924008077734661,"male"
"2354","ENSG00000109685","Plasmacytoid DCs",0.292237538047459,6.06699730433727,0.639227322278014,0.433007755019143,0.92457527309117,0.92457527309117,"male"
"2355","ENSG00000147548","Plasmacytoid DCs",-0.0652096554715694,7.63468247637087,0.0749613727216426,0.786940122214994,0.98827513347632,0.98827513347632,"male"
"2356","ENSG00000088833","Plasmacytoid DCs",-0.375392368952265,7.23692846617677,1.56919507763355,0.224195791027794,0.864265579220709,0.864265579220709,"male"
"2357","ENSG00000117697","Plasmacytoid DCs",0.00976289182375205,7.25266273804066,0.00150954517411459,0.969377409895254,0.999655406872307,0.999655406872307,"male"
"2358","ENSG00000035681","Plasmacytoid DCs",0.351211009903883,6.11465104624086,0.745089173628495,0.397858838696051,0.923024867487522,0.923024867487522,"male"
"2359","ENSG00000169189","Plasmacytoid DCs",0.35179904442279,7.18977327583525,1.77810106243311,0.196772435753151,0.854079624857689,0.854079624857689,"male"
"2360","ENSG00000185115","Plasmacytoid DCs",-0.177725080146039,6.80102793200809,0.357535195548617,0.556319782075404,0.953938821344923,0.953938821344923,"male"
"2361","ENSG00000107672","Plasmacytoid DCs",-0.00362792625174398,6.81287327490388,0.000213524368625634,0.988480307602778,0.999655406872307,0.999655406872307,"male"
"2362","ENSG00000126653","Plasmacytoid DCs",-0.125354871525882,6.60137558552137,0.145506953358984,0.706727155615351,0.971991702942838,0.971991702942838,"male"
"2363","ENSG00000037474","Plasmacytoid DCs",-0.262058582445784,6.4822557827836,0.56222758289976,0.461743807929674,0.925020265875135,0.925020265875135,"male"
"2364","ENSG00000130305","Plasmacytoid DCs",0.113942657315334,6.60137879625905,0.150045459141803,0.702418733702339,0.971527085775575,0.971527085775575,"male"
"2365","ENSG00000125458","Plasmacytoid DCs",-0.0128376211806755,7.36734841946842,0.00195537828116896,0.965150187251148,0.999655406872307,0.999655406872307,"male"
"2366","ENSG00000122643","Plasmacytoid DCs",-0.654885119488052,8.00722588584307,3.65693940767919,0.0696774794651479,0.669782264319263,0.669782264319263,"male"
"2367","ENSG00000178425","Plasmacytoid DCs",-0.116592911164729,6.51101925719327,0.13916077858926,0.712883332088096,0.972588580120961,0.972588580120961,"male"
"2368","ENSG00000157045","Plasmacytoid DCs",-0.279313181228978,6.82136552322013,0.978077592528438,0.334015732433087,0.906609072270442,0.906609072270442,"male"
"2369","ENSG00000148335","Plasmacytoid DCs",0.271680169738897,6.81678603495248,0.963228675496589,0.337629620727555,0.906609072270442,0.906609072270442,"male"
"2370","ENSG00000013374","Plasmacytoid DCs",0.167339496003085,7.59208429803136,0.576192964857296,0.473047356310926,0.92804938784949,0.92804938784949,"male"
"2371","ENSG00000103274","Plasmacytoid DCs",-0.244274723365894,6.67500097946605,0.821057013849748,0.375226875337961,0.921275478186118,0.921275478186118,"male"
"2372","ENSG00000095906","Plasmacytoid DCs",0.0746706831115923,6.95848724244868,0.0688029048952552,0.795662617187852,0.989292230689322,0.989292230689322,"male"
"2373","ENSG00000104805","Plasmacytoid DCs",-0.197025677731136,8.50831353451487,1.12710403643306,0.300540124040556,0.890336463308432,0.890336463308432,"male"
"2374","ENSG00000069275","Plasmacytoid DCs",-0.00163519704608839,8.26033663563795,7.27959141737339e-05,0.993273620967858,0.999655406872307,0.999655406872307,"male"
"2375","ENSG00000090273","Plasmacytoid DCs",-0.0527102925494151,7.98853069978814,0.0692482487479184,0.795018132560111,0.989292230689322,0.989292230689322,"male"
"2376","ENSG00000120526","Plasmacytoid DCs",-0.142064357755652,6.46369361817077,0.154029282996883,0.698698536717732,0.971527085775575,0.971527085775575,"male"
"2377","ENSG00000170584","Plasmacytoid DCs",0.194733102924821,7.53409919089522,0.656868298463006,0.426824577258288,0.924008077734661,0.924008077734661,"male"
"2378","ENSG00000106268","Plasmacytoid DCs",-0.0300981922581314,7.80341311875137,0.0186013763228775,0.892824109887478,0.999655406872307,0.999655406872307,"male"
"2379","ENSG00000168101","Plasmacytoid DCs",0.113380927435253,6.89288430013189,0.201355345876811,0.658259158448908,0.969759749850128,0.969759749850128,"male"
"2380","ENSG00000186364","Plasmacytoid DCs",0.790870069342914,5.55800545131056,2.01633571773796,0.170398530942475,0.831918667777996,0.831918667777996,"male"
"2381","ENSG00000164978","Plasmacytoid DCs",0.162188924133165,6.0526508623445,0.119368858588436,0.733182367944277,0.97818311578045,0.97818311578045,"male"
"2382","ENSG00000167005","Plasmacytoid DCs",0.172471419270551,7.40702655083432,0.589389879490974,0.470354912908441,0.92804938784949,0.92804938784949,"male"
"2383","ENSG00000149761","Plasmacytoid DCs",0.146235361580984,7.80837767509457,0.353235318975452,0.55868363674183,0.953938821344923,0.953938821344923,"male"
"2384","ENSG00000272325","Plasmacytoid DCs",-0.152292611700939,6.62581609840875,0.292737735010743,0.594207117391925,0.960183424498607,0.960183424498607,"male"
"2385","ENSG00000173598","Plasmacytoid DCs",0.646261979886935,6.38071202735575,4.41276159529869,0.0480184774158024,0.614370548597295,0.614370548597295,"male"
"2386","ENSG00000165609","Plasmacytoid DCs",-0.109813359305443,7.73312518174119,0.235967326953719,0.632201096290211,0.966687383942467,0.966687383942467,"male"
"2387","ENSG00000108256","Plasmacytoid DCs",0.0814815460063849,6.84289706007586,0.0763020343134628,0.785093002120822,0.988261097517428,0.988261097517428,"male"
"2388","ENSG00000137497","Plasmacytoid DCs",0.216376340016537,7.55696127407663,1.09116067304595,0.308177568522002,0.892022965269067,0.892022965269067,"male"
"2389","ENSG00000133961","Plasmacytoid DCs",0.0672754834942404,6.17684115224317,0.0365593908847998,0.961875727900556,0.999655406872307,0.999655406872307,"male"
"2390","ENSG00000030066","Plasmacytoid DCs",-0.438931172765688,6.54828008825606,2.06347941704379,0.165705310565394,0.831918667777996,0.831918667777996,"male"
"2391","ENSG00000132182","Plasmacytoid DCs",0.101718007201089,7.15587259011568,0.165014605669603,0.688721196920272,0.970665731483832,0.970665731483832,"male"
"2392","ENSG00000136243","Plasmacytoid DCs",0.19389063536566,7.11205988174671,0.630077447305101,0.43627051839581,0.92457527309117,0.92457527309117,"male"
"2393","ENSG00000093000","Plasmacytoid DCs",0.201425221075773,6.48518496614556,0.51010894030176,0.483013685827112,0.928270190653755,0.928270190653755,"male"
"2394","ENSG00000139496","Plasmacytoid DCs",-0.213081317234609,6.33494119848466,0.454233542790524,0.507737003484201,0.937461418460251,0.937461418460251,"male"
"2395","ENSG00000213024","Plasmacytoid DCs",-0.755675360621095,7.42205041007124,11.4619133955527,0.0028127213284167,0.143984544192759,0.143984544192759,"male"
"2396","ENSG00000110713","Plasmacytoid DCs",-0.0408280224440468,6.63301959555184,0.0160954567812302,0.90026083129976,0.999655406872307,0.999655406872307,"male"
"2397","ENSG00000153989","Plasmacytoid DCs",0.104693803007791,6.43282622973656,0.0658623554643281,0.799975308493722,0.989292230689322,0.989292230689322,"male"
"2398","ENSG00000102898","Plasmacytoid DCs",0.090893906101556,7.77398232497875,0.20979786412709,0.807998677716488,0.989292230689322,0.989292230689322,"male"
"2399","ENSG00000223482","Plasmacytoid DCs",0.503798813323176,6.37775013717619,2.35474001418841,0.139942232742776,0.810730770660952,0.810730770660952,"male"
"2400","ENSG00000225484","Plasmacytoid DCs",-0.142478076061163,6.5559181487378,0.230736518627198,0.635980879838458,0.966687383942467,0.966687383942467,"male"
"2401","ENSG00000132661","Plasmacytoid DCs",-0.17900577317806,7.12290863781039,0.5319706305456,0.473896224258547,0.92804938784949,0.92804938784949,"male"
"2402","ENSG00000070081","Plasmacytoid DCs",0.224464037551336,9.06728308598766,2.14703310517421,0.157767622434016,0.829340802526001,0.829340802526001,"male"
"2403","ENSG00000089127","Plasmacytoid DCs",-0.448465073422986,8.95726842523484,3.68961008997306,0.0685360802624342,0.669782264319263,0.669782264319263,"male"
"2404","ENSG00000111335","Plasmacytoid DCs",-0.524800400065822,8.3419562060161,3.54034401808325,0.0739331725166942,0.685156555650399,0.685156555650399,"male"
"2405","ENSG00000111331","Plasmacytoid DCs",-1.70110543750742,6.14619772454699,8.02312713565097,0.0100207381681531,0.291143068399044,0.291143068399044,"male"
"2406","ENSG00000135114","Plasmacytoid DCs",-1.57371220140119,6.62036618677628,11.5308952549336,0.0027465556717766,0.143984544192759,0.143984544192759,"male"
"2407","ENSG00000104904","Plasmacytoid DCs",0.0415619308521244,10.1666817832683,0.15929462371769,0.693866304473249,0.971527085775575,0.971527085775575,"male"
"2408","ENSG00000109180","Plasmacytoid DCs",0.285554298153761,8.43971935761428,2.27438249665863,0.146535419169106,0.817264860906204,0.817264860906204,"male"
"2409","ENSG00000145247","Plasmacytoid DCs",0.460564790064185,7.79813570578811,4.0839812135941,0.056322715148045,0.635335563567213,0.635335563567213,"male"
"2410","ENSG00000115758","Plasmacytoid DCs",0.115288516471222,8.08065955210599,0.287685939222178,0.597385529585296,0.960183424498607,0.960183424498607,"male"
"2411","ENSG00000136811","Plasmacytoid DCs",0.366011361689925,6.16574970097899,0.81619132785147,0.376618689051125,0.921275478186118,0.921275478186118,"male"
"2412","ENSG00000122417","Plasmacytoid DCs",0.00896017656172711,6.66584462120934,0.000923912753837237,0.97604044436159,0.999655406872307,0.999655406872307,"male"
"2413","ENSG00000177989","Plasmacytoid DCs",-0.792768501539309,6.88244499718882,6.95222489530021,0.015480567491247,0.355376522211264,0.355376522211264,"male"
"2414","ENSG00000046651","Plasmacytoid DCs",0.0224988257000121,8.37141621127709,0.01632344531898,0.899560912480262,0.999655406872307,0.999655406872307,"male"
"2415","ENSG00000198408","Plasmacytoid DCs",0.117098468148851,6.99117458757328,0.188555185441043,0.668583440130524,0.969759749850128,0.969759749850128,"male"
"2416","ENSG00000105953","Plasmacytoid DCs",-0.602807935454423,6.42232799829185,2.99068295780369,0.0985278082294895,0.759578470550403,0.759578470550403,"male"
"2417","ENSG00000060491","Plasmacytoid DCs",-0.199950245413827,6.75597747354816,0.469942054027817,0.500567454849419,0.935402508801944,0.935402508801944,"male"
"2418","ENSG00000147162","Plasmacytoid DCs",0.153833707353745,7.8185596916659,0.491498630514026,0.49101262445712,0.930692434124486,0.930692434124486,"male"
"2419","ENSG00000138430","Plasmacytoid DCs",0.305225045608266,7.59178500735134,1.77794080953392,0.196791811574939,0.854079624857689,0.854079624857689,"male"
"2420","ENSG00000054277","Plasmacytoid DCs",0.48175290258347,8.25090915515263,3.19477841145503,0.0884243061200954,0.731338267971155,0.731338267971155,"male"
"2421","ENSG00000123240","Plasmacytoid DCs",-1.10054245062644,7.65342758162627,13.7929999649538,0.00129775075712782,0.0914807910762231,0.0914807910762231,"male"
"2422","ENSG00000160991","Plasmacytoid DCs",-0.652740661711188,7.14217765667215,5.2705784354422,0.0321662596181233,0.53257129634054,0.53257129634054,"male"
"2423","ENSG00000175938","Plasmacytoid DCs",0.386114026552081,7.03410737011199,0.822309941802391,0.374869699152152,0.921275478186118,0.921275478186118,"male"
"2424","ENSG00000128699","Plasmacytoid DCs",-0.134947935497253,7.71632935298725,0.37033152432261,0.549398350110254,0.953512728024365,0.953512728024365,"male"
"2425","ENSG00000123353","Plasmacytoid DCs",-0.27718491855881,7.71908785426027,1.95882133850883,0.176346107749036,0.837141418521617,0.837141418521617,"male"
"2426","ENSG00000172057","Plasmacytoid DCs",0.117543719267455,6.31014086434994,0.105414560422242,0.748662100740829,0.983696129888041,0.983696129888041,"male"
"2427","ENSG00000135506","Plasmacytoid DCs",-0.16450660358078,8.20751447463211,0.693065757674765,0.414560369645511,0.924008077734661,0.924008077734661,"male"
"2428","ENSG00000091039","Plasmacytoid DCs",0.0791545524825679,7.67131845320091,0.123362503191004,0.728941034644317,0.975247806151388,0.975247806151388,"male"
"2429","ENSG00000117859","Plasmacytoid DCs",0.417903976758169,6.75130478355523,2.38268339043664,0.137733275571763,0.810730770660952,0.810730770660952,"male"
"2430","ENSG00000132823","Plasmacytoid DCs",-0.119755554688402,6.24302754583511,0.0969909847764076,0.758564268399046,0.984264482630833,0.984264482630833,"male"
"2431","ENSG00000092094","Plasmacytoid DCs",-0.140070569985333,7.04874776397229,0.303475182968218,0.587568424198171,0.959986650414172,0.959986650414172,"male"
"2432","ENSG00000228474","Plasmacytoid DCs",0.17587827430977,9.58862273599527,1.98068524869785,0.174055674567896,0.832524361114521,0.832524361114521,"male"
"2433","ENSG00000198856","Plasmacytoid DCs",0.634298200323698,9.06313811489466,12.3081174311219,0.00210885707904029,0.127719513237651,0.127719513237651,"male"
"2434","ENSG00000134996","Plasmacytoid DCs",-0.157886315053067,8.38704560357024,0.768626702734498,0.390634489349631,0.922927639672205,0.922927639672205,"male"
"2435","ENSG00000081087","Plasmacytoid DCs",-0.1715372318321,6.53615174360464,0.257426341646808,0.617219979722264,0.962839213227888,0.962839213227888,"male"
"2436","ENSG00000167770","Plasmacytoid DCs",-0.0100423690452513,8.13705759517275,0.00250295898229542,0.960575118137721,0.999655406872307,0.999655406872307,"male"
"2437","ENSG00000253738","Plasmacytoid DCs",0.444685809206796,7.03805948224174,3.14754566246016,0.0906507057935049,0.73408292827132,0.73408292827132,"male"
"2438","ENSG00000154124","Plasmacytoid DCs",-0.47008933226855,6.50017784301809,2.82316570050635,0.107839250283055,0.772847960361895,0.772847960361895,"male"
"2439","ENSG00000145569","Plasmacytoid DCs",0.192487695280498,7.45193329914812,0.522497191665013,0.477811192262022,0.92804938784949,0.92804938784949,"male"
"2440","ENSG00000262664","Plasmacytoid DCs",-0.299933074566047,6.4996725024823,0.847972379696351,0.367661870460816,0.920583133716903,0.920583133716903,"male"
"2441","ENSG00000155463","Plasmacytoid DCs",0.343854406111008,7.96440968753761,2.87642527257822,0.104771143125458,0.770413599142219,0.770413599142219,"male"
"2442","ENSG00000083720","Plasmacytoid DCs",0.877765427046779,5.22051882998169,1.77017120695467,0.197734070119318,0.854079624857689,0.854079624857689,"male"
"2443","ENSG00000204237","Plasmacytoid DCs",0.119250661443432,6.85314963365315,0.203772804093689,0.656354094862001,0.969759749850128,0.969759749850128,"male"
"2444","ENSG00000164830","Plasmacytoid DCs",0.0811139843789922,7.2022784596316,0.11140063888292,0.992012940346538,0.999655406872307,0.999655406872307,"male"
"2445","ENSG00000108405","Plasmacytoid DCs",-0.330003561971682,6.8159334943997,1.44669400968663,0.242543779373506,0.875875094761787,0.875875094761787,"male"
"2446","ENSG00000174944","Plasmacytoid DCs",-0.275709859302055,7.70419659575865,1.69783182950362,0.206782763775873,0.861960427936921,0.861960427936921,"male"
"2447","ENSG00000171631","Plasmacytoid DCs",-0.320219305801133,8.80099679757326,3.31965220852719,0.0828376075221688,0.719566718313617,0.719566718313617,"male"
"2448","ENSG00000185624","Plasmacytoid DCs",0.0877509458747164,9.24478089487888,0.18811824549239,0.668943182330413,0.969759749850128,0.969759749850128,"male"
"2449","ENSG00000170515","Plasmacytoid DCs",-0.0472584662190438,8.44818403110213,0.0575129929751993,0.812813398045271,0.989832232114037,0.989832232114037,"male"
"2450","ENSG00000070756","Plasmacytoid DCs",0.162536129975022,10.1621540189038,1.70119476878877,0.206350777814937,0.861960427936921,0.861960427936921,"male"
"2451","ENSG00000090621","Plasmacytoid DCs",-0.16105679468693,6.95463228853654,0.351594344986623,0.559590938148111,0.953938821344923,0.953938821344923,"male"
"2452","ENSG00000100836","Plasmacytoid DCs",-0.0096258301709449,7.14866385170055,0.00111512479288871,0.97367850745235,0.999655406872307,0.999655406872307,"male"
"2453","ENSG00000065600","Plasmacytoid DCs",-0.060373465089249,6.39184191926222,0.0188576328452842,0.89209321073478,0.999655406872307,0.999655406872307,"male"
"2454","ENSG00000124507","Plasmacytoid DCs",0.106886390318628,8.0581930649632,0.207193982657526,0.653681314204338,0.969759749850128,0.969759749850128,"male"
"2455","ENSG00000006712","Plasmacytoid DCs",0.040838118935876,6.55144329099346,0.0136711876378451,0.908039643721186,0.999655406872307,0.999655406872307,"male"
"2456","ENSG00000007168","Plasmacytoid DCs",-0.281054378321478,7.64586323580059,1.78661127744573,0.195746882934038,0.854079624857689,0.854079624857689,"male"
"2457","ENSG00000079462","Plasmacytoid DCs",0.186910506473645,6.35122682357594,0.296997577046553,0.591554616633614,0.960183424498607,0.960183424498607,"male"
"2458","ENSG00000158006","Plasmacytoid DCs",-0.477192038781615,6.26373095529192,0.722029398125048,0.405133312518553,0.924008077734661,0.924008077734661,"male"
"2459","ENSG00000076641","Plasmacytoid DCs",-0.0902017451684282,8.04892207647102,0.157601690737794,0.695409711305891,0.971527085775575,0.971527085775575,"male"
"2460","ENSG00000172239","Plasmacytoid DCs",0.0732985799849583,8.61120974270921,0.171830075436339,0.720730691181835,0.974511643330497,0.974511643330497,"male"
"2461","ENSG00000120727","Plasmacytoid DCs",0.346844733402849,8.48650665287432,3.69064211647033,0.0685003768611493,0.669782264319263,0.669782264319263,"male"
"2462","ENSG00000149269","Plasmacytoid DCs",0.129109150510941,7.37752750293156,0.401040736474831,0.533439470452256,0.947690183271461,0.947690183271461,"male"
"2463","ENSG00000111845","Plasmacytoid DCs",0.320865568136908,6.34160582535693,0.942390184423202,0.342794535773622,0.906609072270442,0.906609072270442,"male"
"2464","ENSG00000180370","Plasmacytoid DCs",0.0300522311258535,8.60963395826161,0.031594079803571,0.860637472950125,0.999389990193232,0.999389990193232,"male"
"2465","ENSG00000107719","Plasmacytoid DCs",0.538321217449259,7.43824088290106,4.57027216935572,0.0445403884388081,0.601277158800538,0.601277158800538,"male"
"2466","ENSG00000152520","Plasmacytoid DCs",0.375962840069971,6.28005134322675,0.869159631468157,0.361861660906595,0.918217936914926,0.918217936914926,"male"
"2467","ENSG00000125779","Plasmacytoid DCs",-0.488948448101905,6.81200816615471,1.83574786356609,0.189953503010244,0.854079624857689,0.854079624857689,"male"
"2468","ENSG00000090060","Plasmacytoid DCs",-0.0178201096061036,7.86734085396008,0.00912459533557801,0.924811997142379,0.999655406872307,0.999655406872307,"male"
"2469","ENSG00000116288","Plasmacytoid DCs",0.167027508020261,9.78118266187571,1.96232360566167,0.175976741695653,0.837141418521617,0.837141418521617,"male"
